date,red,blue,red_result,blue_result,outcome,round,time,format,r1_red_kd,r1_blue_kd,r1_red_tot_str_lnd,r1_red_tot_str_att,r1_blue_tot_str_lnd,r1_blue_tot_str_att,r1_red_td_lnd,r1_red_td_att,r1_blue_td_lnd,r1_blue_td_att,r1_red_sub_att,r1_blue_sub_att,r1_red_rev,r1_blue_rev,r1_red_ctrl,r1_blue_ctrl,r1_red_sig_str_lnd,r1_red_sig_str_att,r1_blue_sig_str_lnd,r1_blue_sig_str_att,r1_red_head_sig_str_lnd,r1_red_head_sig_str_att,r1_blue_head_sig_str_lnd,r1_blue_head_sig_str_att,r1_red_body_sig_str_lnd,r1_red_body_sig_str_att,r1_blue_body_sig_str_lnd,r1_blue_body_sig_str_att,r1_red_leg_sig_str_lnd,r1_red_leg_sig_str_att,r1_blue_leg_sig_str_lnd,r1_blue_leg_sig_str_att,r1_red_dist_sig_str_lnd,r1_red_dist_sig_str_att,r1_blue_dist_sig_str_lnd,r1_blue_dist_sig_str_att,r1_red_clch_sig_str_lnd,r1_red_clch_sig_str_att,r1_blue_clch_sig_str_lnd,r1_blue_clch_sig_str_att,r1_red_gnd_sig_str_lnd,r1_red_gnd_sig_str_att,r1_blue_gnd_sig_str_lnd,r1_blue_gnd_sig_str_att,r2_red_kd,r2_blue_kd,r2_red_tot_str_lnd,r2_red_tot_str_att,r2_blue_tot_str_lnd,r2_blue_tot_str_att,r2_red_td_lnd,r2_red_td_att,r2_blue_td_lnd,r2_blue_td_att,r2_red_sub_att,r2_blue_sub_att,r2_red_rev,r2_blue_rev,r2_red_ctrl,r2_blue_ctrl,r2_red_sig_str_lnd,r2_red_sig_str_att,r2_blue_sig_str_lnd,r2_blue_sig_str_att,r2_red_head_sig_str_lnd,r2_red_head_sig_str_att,r2_blue_head_sig_str_lnd,r2_blue_head_sig_str_att,r2_red_body_sig_str_lnd,r2_red_body_sig_str_att,r2_blue_body_sig_str_lnd,r2_blue_body_sig_str_att,r2_red_leg_sig_str_lnd,r2_red_leg_sig_str_att,r2_blue_leg_sig_str_lnd,r2_blue_leg_sig_str_att,r2_red_dist_sig_str_lnd,r2_red_dist_sig_str_att,r2_blue_dist_sig_str_lnd,r2_blue_dist_sig_str_att,r2_red_clch_sig_str_lnd,r2_red_clch_sig_str_att,r2_blue_clch_sig_str_lnd,r2_blue_clch_sig_str_att,r2_red_gnd_sig_str_lnd,r2_red_gnd_sig_str_att,r2_blue_gnd_sig_str_lnd,r2_blue_gnd_sig_str_att,r3_red_kd,r3_blue_kd,r3_red_tot_str_lnd,r3_red_tot_str_att,r3_blue_tot_str_lnd,r3_blue_tot_str_att,r3_red_td_lnd,r3_red_td_att,r3_blue_td_lnd,r3_blue_td_att,r3_red_sub_att,r3_blue_sub_att,r3_red_rev,r3_blue_rev,r3_red_ctrl,r3_blue_ctrl,r3_red_sig_str_lnd,r3_red_sig_str_att,r3_blue_sig_str_lnd,r3_blue_sig_str_att,r3_red_head_sig_str_lnd,r3_red_head_sig_str_att,r3_blue_head_sig_str_lnd,r3_blue_head_sig_str_att,r3_red_body_sig_str_lnd,r3_red_body_sig_str_att,r3_blue_body_sig_str_lnd,r3_blue_body_sig_str_att,r3_red_leg_sig_str_lnd,r3_red_leg_sig_str_att,r3_blue_leg_sig_str_lnd,r3_blue_leg_sig_str_att,r3_red_dist_sig_str_lnd,r3_red_dist_sig_str_att,r3_blue_dist_sig_str_lnd,r3_blue_dist_sig_str_att,r3_red_clch_sig_str_lnd,r3_red_clch_sig_str_att,r3_blue_clch_sig_str_lnd,r3_blue_clch_sig_str_att,r3_red_gnd_sig_str_lnd,r3_red_gnd_sig_str_att,r3_blue_gnd_sig_str_lnd,r3_blue_gnd_sig_str_att,r4_red_kd,r4_blue_kd,r4_red_tot_str_lnd,r4_red_tot_str_att,r4_blue_tot_str_lnd,r4_blue_tot_str_att,r4_red_td_lnd,r4_red_td_att,r4_blue_td_lnd,r4_blue_td_att,r4_red_sub_att,r4_blue_sub_att,r4_red_rev,r4_blue_rev,r4_red_ctrl,r4_blue_ctrl,r4_red_sig_str_lnd,r4_red_sig_str_att,r4_blue_sig_str_lnd,r4_blue_sig_str_att,r4_red_head_sig_str_lnd,r4_red_head_sig_str_att,r4_blue_head_sig_str_lnd,r4_blue_head_sig_str_att,r4_red_body_sig_str_lnd,r4_red_body_sig_str_att,r4_blue_body_sig_str_lnd,r4_blue_body_sig_str_att,r4_red_leg_sig_str_lnd,r4_red_leg_sig_str_att,r4_blue_leg_sig_str_lnd,r4_blue_leg_sig_str_att,r4_red_dist_sig_str_lnd,r4_red_dist_sig_str_att,r4_blue_dist_sig_str_lnd,r4_blue_dist_sig_str_att,r4_red_clch_sig_str_lnd,r4_red_clch_sig_str_att,r4_blue_clch_sig_str_lnd,r4_blue_clch_sig_str_att,r4_red_gnd_sig_str_lnd,r4_red_gnd_sig_str_att,r4_blue_gnd_sig_str_lnd,r4_blue_gnd_sig_str_att,r5_red_kd,r5_blue_kd,r5_red_tot_str_lnd,r5_red_tot_str_att,r5_blue_tot_str_lnd,r5_blue_tot_str_att,r5_red_td_lnd,r5_red_td_att,r5_blue_td_lnd,r5_blue_td_att,r5_red_sub_att,r5_blue_sub_att,r5_red_rev,r5_blue_rev,r5_red_ctrl,r5_blue_ctrl,r5_red_sig_str_lnd,r5_red_sig_str_att,r5_blue_sig_str_lnd,r5_blue_sig_str_att,r5_red_head_sig_str_lnd,r5_red_head_sig_str_att,r5_blue_head_sig_str_lnd,r5_blue_head_sig_str_att,r5_red_body_sig_str_lnd,r5_red_body_sig_str_att,r5_blue_body_sig_str_lnd,r5_blue_body_sig_str_att,r5_red_leg_sig_str_lnd,r5_red_leg_sig_str_att,r5_blue_leg_sig_str_lnd,r5_blue_leg_sig_str_att,r5_red_dist_sig_str_lnd,r5_red_dist_sig_str_att,r5_blue_dist_sig_str_lnd,r5_blue_dist_sig_str_att,r5_red_clch_sig_str_lnd,r5_red_clch_sig_str_att,r5_blue_clch_sig_str_lnd,r5_blue_clch_sig_str_att,r5_red_gnd_sig_str_lnd,r5_red_gnd_sig_str_att,r5_blue_gnd_sig_str_lnd,r5_blue_gnd_sig_str_att
14-Jan-18,Darren Elkins,Michael Johnson,W,L,Submission,2,2:22,3 Rnd (5-5-5),0,0,15,58,43,94,0,3,0,0,0,0,0,0,0:00,0:00,15,58,43,94,11,52,28,71,4,6,8,12,0,0,7,11,15,56,43,93,0,2,0,1,0,0,0,0,0,0,39,50,3,5,1,1,0,0,1,0,0,0,2:01,0:00,3,6,2,4,2,5,1,3,1,1,1,1,0,0,0,0,2,4,2,4,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-18,Danielle Taylor,JJ Aldrich,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,27,59,21,48,0,0,1,3,0,0,0,0,0:00,1:48,7,38,8,34,2,27,7,30,2,6,0,3,3,5,1,1,6,37,7,32,0,0,1,1,1,1,0,1,0,0,23,62,20,52,0,0,0,1,0,0,0,0,0:00,0:04,17,56,20,52,9,44,17,47,4,8,3,4,4,4,0,1,15,51,18,49,2,5,2,3,0,0,0,0,0,0,14,42,26,64,0,1,0,1,0,0,0,0,0:00,0:00,14,42,26,64,10,36,23,60,2,3,2,3,2,3,1,1,14,41,23,61,0,1,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-18,Mads Burnell,Mike Santiago,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,19,30,28,39,1,4,2,2,0,2,0,1,2:24,2:16,1,1,17,27,1,1,14,21,0,0,0,1,0,0,3,5,0,0,1,5,0,0,10,13,1,1,6,9,0,0,29,49,24,34,1,1,1,1,1,0,1,0,2:14,2:13,13,22,17,25,13,22,12,20,0,0,3,3,0,0,2,2,4,11,10,15,0,0,2,2,9,11,5,8,0,0,62,90,43,54,1,2,0,0,0,0,0,0,4:35,0:02,6,11,17,27,6,11,8,15,0,0,8,10,0,0,1,2,1,4,2,9,1,1,10,13,4,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-18,James Krause,Alex White,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,17,27,23,42,1,5,0,0,0,0,0,0,3:42,0:00,12,19,15,34,11,18,11,27,0,0,4,6,1,1,0,1,3,9,8,26,0,0,1,1,9,10,6,7,0,0,29,44,30,64,2,2,1,1,1,0,0,0,3:04,0:23,17,32,17,50,14,28,16,48,3,3,1,2,0,1,0,0,14,25,9,39,0,0,0,0,3,7,8,11,0,0,10,22,44,69,0,4,0,0,1,0,1,0,3:23,0:30,6,16,24,43,5,14,15,34,0,1,9,9,1,1,0,0,1,9,12,26,1,2,11,14,4,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-18,Matt Frevola,Marco Polo Reyes,L,W,KO/TKO,1,1:00,3 Rnd (5-5-5),0,2,9,30,19,40,0,0,0,0,0,0,0,0,0:00,0:00,9,30,18,39,5,26,17,38,4,4,1,1,0,0,0,0,8,29,17,36,1,1,0,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Carlos Condit,Neil Magny,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,18,40,15,42,0,0,2,3,0,0,0,0,0:20,1:39,10,31,9,35,3,20,3,23,2,5,6,9,5,6,0,3,7,27,6,29,3,4,2,4,0,0,1,2,0,0,28,38,27,47,0,0,3,4,0,0,0,0,0:17,2:48,10,20,6,23,3,11,2,18,3,5,3,3,4,4,1,2,8,18,4,20,2,2,2,3,0,0,0,0,0,0,18,62,22,61,0,0,1,2,0,0,0,0,0:07,0:42,17,61,17,56,4,38,9,42,5,11,4,9,8,12,4,5,17,58,14,53,0,3,2,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Cynthia Calvillo,Carla Esparza,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,28,34,16,30,1,1,0,0,0,1,0,1,3:53,0:11,11,17,6,19,10,16,5,18,1,1,0,0,0,0,1,1,0,4,3,14,0,0,0,0,11,13,3,5,0,0,17,41,21,48,0,1,2,4,0,0,0,0,0:00,0:09,16,40,20,47,14,37,10,36,2,2,3,4,0,1,7,7,13,37,17,41,3,3,2,5,0,0,1,1,0,0,12,56,25,75,0,1,0,5,0,0,0,0,0:30,0:01,11,55,22,72,11,53,12,60,0,1,0,1,0,1,10,11,10,54,21,70,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Dan Hooker,Marc Diakiese,W,L,Submission,3,0:42,3 Rnd (5-5-5),0,0,8,19,6,28,1,1,0,2,0,0,0,0,0:16,0:00,7,18,6,28,1,6,0,7,2,6,2,5,4,6,4,16,7,18,6,28,0,0,0,0,0,0,0,0,0,0,11,19,26,39,1,2,0,2,0,0,0,1,2:55,0:20,5,12,9,21,1,6,3,12,1,3,1,2,3,3,5,7,5,12,8,20,0,0,1,1,0,0,0,0,0,0,5,10,9,20,0,0,0,1,1,0,0,0,0:01,0:03,5,10,9,20,1,4,6,15,0,1,1,2,4,5,2,3,5,10,9,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Khabib Nurmagomedov,Edson Barboza,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,50,83,10,20,1,3,0,0,0,0,0,0,3:44,0:00,36,68,10,19,31,63,0,6,5,5,4,6,0,0,6,7,5,22,10,19,0,0,0,0,31,46,0,0,0,0,59,89,9,26,1,4,0,0,0,0,0,0,3:29,0:00,31,60,9,26,26,53,4,17,3,5,5,9,2,2,0,0,15,41,8,25,2,2,1,1,14,17,0,0,0,0,45,74,6,31,2,6,0,0,0,0,0,0,3:19,0:00,22,49,6,31,20,46,2,24,0,1,2,4,2,2,2,3,12,33,5,30,0,1,1,1,10,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Cristiane Justino,Holly Holm,W,L,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),0,0,20,35,5,28,0,0,0,0,0,0,0,0,0:00,1:07,16,31,5,28,10,20,3,26,2,4,2,2,4,7,0,0,14,28,5,28,2,3,0,0,0,0,0,0,0,0,25,48,7,37,0,0,0,0,0,0,0,0,0:07,1:16,21,43,4,33,13,35,4,29,5,5,0,1,3,3,0,3,18,40,3,32,3,3,1,1,0,0,0,0,0,0,23,48,6,45,0,0,0,0,0,0,0,0,0:20,0:01,22,47,6,45,13,36,5,39,6,8,0,3,3,3,1,3,18,43,6,44,4,4,0,1,0,0,0,0,0,0,21,43,9,51,0,0,0,0,0,0,0,0,0:00,0:19,20,42,9,51,12,32,7,45,6,8,1,3,2,2,1,3,19,41,9,51,1,1,0,0,0,0,0,0,0,0,42,63,21,71,0,0,0,0,0,0,0,0,0:17,0:41,39,60,20,70,22,41,14,64,10,12,5,5,7,7,1,1,32,53,20,70,7,7,0,0,0,0,0,0
30-Dec-17,Marvin Vettori,Omari Akhmedov,D,D,Decision - Majority,3,5:00,3 Rnd (5-5-5),0,0,18,52,21,88,0,1,0,1,0,0,0,0,0:00,0:06,18,52,21,88,14,46,17,81,2,4,3,4,2,2,1,3,18,52,20,86,0,0,1,2,0,0,0,0,0,0,11,31,20,41,0,0,0,0,2,0,0,0,0:42,1:19,8,28,17,38,7,27,10,28,1,1,2,3,0,0,5,7,8,26,17,38,0,2,0,0,0,0,0,0,0,0,56,98,14,49,0,0,0,1,0,0,0,0,1:22,0:07,40,81,13,48,35,76,12,43,5,5,1,4,0,0,0,1,29,61,13,47,7,13,0,1,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Khalil Rountree Jr.,Michal Oleksiejczuk,NC,NC,Overturned,3,5:00,3 Rnd (5-5-5),0,0,26,87,35,56,0,0,1,2,1,0,0,0,0:00,0:00,26,87,33,54,16,73,19,39,8,11,14,15,2,3,0,0,20,80,33,53,6,7,0,1,0,0,0,0,0,0,20,72,36,66,0,0,0,0,0,0,0,0,0:00,0:00,19,71,36,66,14,58,15,41,4,10,15,18,1,3,6,7,17,69,33,63,2,2,3,3,0,0,0,0,0,0,21,39,42,49,0,0,1,1,0,0,0,0,0:00,0:00,7,22,7,10,7,22,6,9,0,0,0,0,0,0,1,1,7,22,1,4,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Tim Elliott,Mark De La Rosa,W,L,Submission,2,1:41,3 Rnd (5-5-5),0,0,47,61,4,6,1,1,0,0,1,0,1,0,4:13,0:31,10,18,2,4,8,13,0,2,1,2,2,2,1,3,0,0,1,5,1,3,0,0,0,0,9,13,1,1,0,0,7,14,0,0,0,0,0,0,1,0,1,0,1:21,0:00,2,6,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Myles Jury,Ricky Glenn,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,23,41,5,24,0,0,0,3,0,0,1,0,0:51,0:31,15,32,5,23,9,16,1,11,6,14,1,6,0,2,3,6,13,29,5,23,1,2,0,0,1,1,0,0,0,0,12,24,12,28,1,1,0,1,0,0,0,0,3:13,0:43,8,19,3,17,5,14,2,13,3,4,1,3,0,1,0,1,5,15,0,13,1,1,1,2,2,3,2,2,0,0,21,35,12,50,1,2,0,0,0,0,0,0,0:41,0:53,18,32,6,43,13,26,3,29,5,6,2,12,0,0,1,2,11,23,5,40,5,5,1,3,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-17,Louis Smolka,Matheus Nicolau,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,3,7,43,42,69,0,1,0,0,0,1,0,0,0:00,1:59,7,43,34,59,3,35,22,42,4,8,12,17,0,0,0,0,7,43,22,40,0,0,0,0,0,0,12,19,0,0,27,74,32,70,0,0,0,0,0,0,0,0,0:00,0:00,27,74,32,70,12,52,19,50,11,17,11,18,4,5,2,2,27,74,32,70,0,0,0,0,0,0,0,0,0,0,19,46,33,57,0,0,3,4,0,1,0,0,0:01,2:20,15,42,21,43,5,29,6,22,8,11,15,21,2,2,0,0,15,42,18,40,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Nordine Taleb,Danny Roberts,W,L,KO/TKO,1,0:59,3 Rnd (5-5-5),1,0,5,5,1,4,0,0,0,0,0,0,0,0,0:00,0:00,5,5,1,4,3,3,0,1,1,1,0,0,1,1,1,3,4,4,1,4,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Chad Laprise,Galore Bofando,W,L,KO/TKO,1,4:10,3 Rnd (5-5-5),0,1,42,66,13,26,1,1,0,0,0,0,0,0,2:22,0:00,20,39,13,26,20,38,13,26,0,0,0,0,0,1,0,0,0,5,3,7,0,0,0,0,20,34,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Julian Marquez,Darren Stewart,W,L,Submission,2,2:42,3 Rnd (5-5-5),0,0,26,45,23,44,0,1,4,5,1,0,0,0,0:19,3:22,21,40,19,36,19,37,16,33,2,3,2,2,0,0,1,1,3,14,10,24,11,16,9,11,7,10,0,1,0,0,11,24,14,22,0,2,0,1,2,0,0,0,0:33,0:03,11,24,14,22,10,23,12,20,1,1,1,1,0,0,1,1,5,16,6,10,6,8,8,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Jared Cannonier,Jan Blachowicz,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,7,33,25,50,0,0,0,1,0,0,0,0,0:22,0:04,6,32,22,47,3,23,14,36,0,4,2,4,3,5,6,7,6,30,22,46,0,2,0,1,0,0,0,0,0,1,11,32,27,53,0,0,2,2,0,0,0,0,0:00,0:45,6,26,19,45,4,22,14,40,0,1,2,2,2,3,3,3,4,21,17,40,0,0,0,0,2,5,2,5,0,0,23,38,13,40,0,0,2,2,0,0,0,0,0:00,2:01,14,29,9,35,10,23,7,32,1,3,2,3,3,3,0,0,13,28,8,34,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Glover Teixeira,Misha Cirkunov,W,L,KO/TKO,1,2:45,3 Rnd (5-5-5),0,0,13,22,23,46,1,1,0,0,1,0,0,0,0:44,0:11,13,21,21,43,12,19,15,36,1,2,4,5,0,0,2,2,2,10,14,34,0,0,7,9,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Santiago Ponzinibbio,Mike Perry,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,10,36,13,45,0,0,0,0,0,0,0,0,0:00,0:00,10,36,13,45,4,30,5,33,1,1,5,8,5,5,3,4,9,35,13,45,1,1,0,0,0,0,0,0,0,0,40,95,20,53,0,0,1,1,0,0,0,0,0:01,0:23,40,95,20,53,33,87,16,47,1,1,4,6,6,7,0,0,40,95,20,52,0,0,0,1,0,0,0,0,1,0,31,72,18,38,3,3,0,0,0,0,0,0,1:57,0:06,28,69,18,38,19,60,13,32,6,6,3,4,3,3,2,2,18,58,18,38,0,0,0,0,10,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Ricardo Lamas,Josh Emmett,L,W,KO/TKO,1,4:33,3 Rnd (5-5-5),0,1,17,37,10,38,0,0,0,0,0,0,0,0,0:00,0:00,17,37,10,38,3,18,6,32,4,5,1,2,10,14,3,4,17,37,10,38,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Robbie Lawler,Rafael Dos Anjos,L,W,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),0,0,18,44,31,61,0,0,0,1,0,0,0,0,1:14,0:35,14,40,19,49,6,28,2,25,8,12,9,15,0,0,8,9,7,29,10,35,7,11,9,14,0,0,0,0,0,0,36,76,60,99,0,0,0,1,0,0,0,0,0:43,0:10,34,74,58,97,23,61,39,73,10,12,13,16,1,1,6,8,24,61,51,88,10,13,7,9,0,0,0,0,0,0,29,39,40,50,0,0,1,1,0,0,0,0,2:13,2:11,16,26,19,28,4,12,15,19,12,14,3,8,0,0,1,1,1,8,3,7,15,18,6,11,0,0,10,10,0,0,18,47,44,72,0,0,0,1,0,0,0,0,0:14,1:31,11,40,39,63,10,39,24,46,1,1,10,11,0,0,5,6,8,35,23,44,3,5,16,19,0,0,0,0,0,0,36,61,44,61,0,0,1,3,0,0,0,0,0:00,3:26,11,32,37,54,10,31,20,36,1,1,13,14,0,0,4,4,8,26,17,29,3,6,20,25,0,0,0,0
16-Dec-17,John Makdessi,Abel Trujillo,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),1,0,18,38,7,19,0,0,0,1,0,0,0,0,0:00,0:00,12,28,7,19,5,15,6,18,1,3,1,1,6,10,0,0,12,28,7,19,0,0,0,0,0,0,0,0,0,0,18,43,9,36,0,0,1,3,0,0,0,0,0:00,1:01,16,41,9,36,4,20,8,33,6,11,0,2,6,10,1,1,16,39,8,33,0,2,1,3,0,0,0,0,0,0,21,38,14,38,0,0,0,2,0,0,0,0,0:00,0:36,19,35,13,36,8,18,9,31,6,10,2,3,5,7,2,2,19,35,13,36,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Jordan Mein,Erick Silva,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,20,48,8,32,1,2,0,3,0,0,0,0,0:06,0:40,20,48,8,32,16,42,3,25,2,3,2,4,2,3,3,3,14,38,7,31,6,10,1,1,0,0,0,0,0,0,34,64,2,8,1,1,0,0,0,0,0,0,3:55,0:00,19,47,1,7,18,44,1,7,1,3,0,0,0,0,0,0,4,13,1,7,1,2,0,0,14,32,0,0,0,0,43,71,6,11,1,1,0,0,1,0,0,0,3:51,0:00,12,32,4,9,10,30,1,6,0,0,2,2,2,2,1,1,3,11,4,9,0,0,0,0,9,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-17,Alessio Di Chirico,Oluwale Bamgbose,W,L,KO/TKO,2,2:14,3 Rnd (5-5-5),0,0,3,23,4,9,1,1,0,1,0,0,0,0,0:00,0:00,3,23,4,9,2,18,2,6,1,3,1,2,0,2,1,1,1,20,4,9,2,3,0,0,0,0,0,0,1,0,3,14,6,10,0,0,0,0,0,0,0,0,0:02,0:00,3,14,6,8,2,12,3,5,0,1,0,0,1,1,3,3,2,12,5,7,1,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
